"","state_code","state_name","density","hispanic","afam","education","vap","county_fips","county_name","vote_16","vote_12","clinton_votes","obama_votes","trump_votes","romney_votes","midwest","twoway16","twoway12"
"11","WY","Wyoming",5394.74438249809,0.130567476742757,0.0301074801679524,57978.2642307441,69337.0019966662,21,"Laramie",40969,39505,11573,14295,24847,23904,FALSE,0.317764964305327,0.374224456137595
"12","KY","Kentucky",504.990920748697,0.0140085591970977,0.01975265373674,63920.0347576344,12675.0014569461,215,"Spencer",9515,8431,1921,2549,7196,5726,FALSE,0.210705275858287,0.308036253776435
"13","LA","Louisiana",1527.78396920676,0.0123762370447003,0.567593304331146,30076.7182025895,3923.00022366643,107,"Tensas",2548,2812,1332,1564,1182,1230,FALSE,0.529832935560859,0.559770937723694
"14","LA","Louisiana",3011.30196970708,0.0198879794081143,0.493725111785104,44764.3061371192,25885.0008315146,47,"Iberville",16043,17014,8324,9548,7320,7271,FALSE,0.532088979800562,0.567691301504251
"15","KY","Kentucky",3347.26982457457,0.0278786674185724,0.116749523946046,49885.0206553718,38620.001452744,73,"Franklin",23865,23337,10717,11535,11819,11345,FALSE,0.475550230741924,0.504152097902098
"16","LA","Louisiana",828.975179658744,0.0219107773165085,0.174299233248167,39921.1877220687,7758.00045904517,21,"Caldwell",4692,4716,788,1016,3822,3640,FALSE,0.170932754880694,0.218213058419244
"17","KY","Kentucky",358.887563308716,0.00735387884524876,0.0248510312925232,22865.8294662102,6348.99972760677,129,"Lee",2667,2623,444,595,2151,1977,FALSE,0.171098265895954,0.231337480559876
"18","IL","Illinois",5125.9626008612,0.042156192715458,0.139062790941795,41662.1831179173,61697.0008247942,183,"Vermilion",30818,30314,10039,12878,19087,16892,TRUE,0.34467486094898,0.432583137386631
"19","IL","Illinois",12966.6475182219,0.0137308016220022,0.0463866555115566,44756.8601174345,17164.000469178,51,"Fayette",9591,8971,1819,2853,7372,5951,TRUE,0.197910999891198,0.324057246706043
"20","IL","Illinois",1807.38586451447,0.0080490092224385,0.00357733873359495,46585.3876939588,17311.0008664131,173,"Shelby",11049,10395,2288,3342,8229,6843,TRUE,0.217552533992583,0.328129602356406
"21","UT","Utah",4588.01086062021,0.0771830160741191,0.00743019202298979,43111.457704222,32219.0014968216,21,"Iron",17831,16701,2450,2148,11561,14200,FALSE,0.174862607950896,0.13139221923171
"22","NJ","New Jersey",27580.5480501694,0.202963376121178,0.402827155771984,68542.1069748931,589051.009797513,13,"Essex",312884,303795,240837,237035,63176,64767,FALSE,0.79219309700572,0.785399036454364
"23","MO","Missouri",535.182493596844,0.0164672391621107,0.00331714271516236,33616.2292382419,6470.00029024482,203,"Shannon",3904,3692,776,1302,2966,2262,FALSE,0.207375734901122,0.365319865319865
"24","WV","West Virginia",2435.95016511661,0.00872292097445792,0.0131564712694471,58959.0993764193,42361.9996152818,79,"Putnam",25211,23682,5884,7256,17788,16032,FALSE,0.248563703954039,0.311576777739608
"25","MO","Missouri",1117.86188160209,0.00723036813775467,0.00321349717166367,35077.1440048202,3819.00015206635,171,"Putnam",2346,2309,353,587,1936,1673,FALSE,0.154215814766273,0.259734513274336
"26","MO","Missouri",1833.54932577148,0.0058831783886391,0.00476257213147281,40074.3836671803,5422.0003464669,45,"Clark",3316,3225,724,1398,2458,1730,FALSE,0.227529855436832,0.44693094629156
"27","MO","Missouri",2436.28736788566,0.0245149951056269,0.00979049871771422,54769.308116556,56236.0025390089,43,"Christian",41863,37964,8508,9813,30946,27473,FALSE,0.215643534242409,0.263181891326503
"28","MI","Michigan",3697.5401654693,0.0453704122103846,0.124248968159334,44216.8216546942,103137.000307202,25,"Calhoun",58902,58327,24157,29267,31494,28333,TRUE,0.434080250130276,0.508107638888889
"29","MI","Michigan",3041.513374119,0.0306997045794338,0.0275093553682283,56903.7017056854,115344.002795026,115,"Monroe",74655,72853,26863,36310,43261,35593,TRUE,0.383078546574639,0.504985883760066
"30","MI","Michigan",1817.81298057761,0.00970654471516693,0.0755079269821232,39849.3860045147,7066.0004619956,13,"Baraga",3518,3490,1156,1574,2158,1866,TRUE,0.348823174411587,0.457558139534884
"31","ID","Idaho",3292.46340060016,0.323533799293787,0.00393641969728564,43277.4396830933,14176.000942409,67,"Minidoka",6871,6973,1167,1390,4887,5442,FALSE,0.192765113974232,0.203454332552693
"32","ND","North Dakota",2259.55061726193,0.0218029256636742,0.00335429819062571,40000,1887.00010344386,27,"Eddy",1231,1157,355,486,791,634,FALSE,0.30977312390925,0.433928571428571
"33","","",13486.9422463583,0.989677368535633,0.00154002388213646,25323.809249071,67780.0029408634,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"34","","",12374.144759041,0.989357888454351,0.00144813548850423,16530.2346317916,71118.0032874346,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"35","OH","Ohio",11085.1356327495,0.0154732284040477,0.0353938526278304,31560.6786447797,54507.9997806549,9,"Athens",29709,27638,16370,18307,11354,8543,TRUE,0.590463136632521,0.681824953445065
"36","","",5927.08788471071,0.995088282343378,0.000926741017382989,14780.127148881,16101.0004888773,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"37","","",NA,NA,NA,NA,NA,NA,"Overseas",NA,476,NA,392,NA,78,FALSE,NA,0.834042553191489
"38","OH","Ohio",3445.47796992,0.011169952209882,0.0335350114931019,35819.9773204694,61409.0019749701,145,"Scioto",31003,31161,9132,15077,20550,15492,TRUE,0.307661208813422,0.493212077594949
"39","","",5652.75441201429,0.995583593577429,0.000394321839201737,16053.3977917981,9353.00107446313,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"40","VT","Vermont",1588.00439505143,0.0105998029236661,0.00797386913410971,44935.0848624588,24434.0006550401,5,"Caledonia",14074,13661,6445,8192,5534,5088,FALSE,0.538024876867852,0.616867469879518
"41","TN","Tennessee",476.458913265212,0.0153097599214697,0.0280085504224133,34591.4861144078,6434.00037574768,83,"Houston",3168,3027,866,1400,2182,1579,FALSE,0.284120734908136,0.469956361195032
"42","TN","Tennessee",1547.53763403497,0.0137966495207429,0.417128367964897,32689.0743404396,21476.0005679131,69,"Hardeman",9273,10439,4185,5482,4919,4865,FALSE,0.459688049209139,0.529815405431526
"43","CA","California",7847.29697485977,0.248885043762445,0.0206229683687129,66039.1983144512,377407.007261284,97,"Sonoma",233303,216508,160435,153942,51408,54784,FALSE,0.757329720594969,0.737531500627617
"44","CA","California",10324.795678414,0.243616691505245,0.100193032041212,86350.38014156,788520.011468142,13,"Contra Costa",473014,438226,319287,290824,115956,136517,FALSE,0.733583308634487,0.680543172782392
"45","TX","Texas",81731.0577086325,0.742436331795528,0.049698966270353,43693.0641369803,10641.0008106232,389,"Reeves",3184,2877,1659,1655,1417,1188,FALSE,0.539336801040312,0.582131551178333
"46","TX","Texas",506.766922878116,0.166707332692458,0.00595557511393604,48078.0796192336,16461.9999631792,19,"Bandera",10218,9448,1726,1864,8163,7426,FALSE,0.174537364748711,0.200645855758881
"47","TX","Texas",3332.9008378293,0.192108746224168,0.0133016598883817,40777.417550805,29441.9998331666,143,"Erath",13893,12473,2160,1965,11210,10329,FALSE,0.161555721765146,0.159834065397755
"48","TX","Texas",2775.35561197586,0.374152133790726,0.140455433068677,41799.6809593023,30208.0007305145,481,"Wharton",14732,14087,4238,4235,10149,9750,FALSE,0.294571488149023,0.302824454772971
"49","TX","Texas",725.892492151504,0.163627781493919,0.177066960486104,36107.4583464319,18721.0005151629,419,"Shelby",9086,9284,1758,2322,7179,6879,FALSE,0.196710305471635,0.252363873492012
"50","TX","Texas",3915.67552480828,0.207786794157387,0.0446893619932799,71372.051642801,329767.006188065,339,"Montgomery",204632,173113,45835,32920,150314,137969,FALSE,0.23367440058323,0.192639666684222
"51","TX","Texas",1967.8664748204,0.189052888538563,0.0847389868859491,73735.9292227034,25085.0001604259,71,"Chambers",16786,14735,2948,2790,13339,11787,FALSE,0.18100325412906,0.191397406873842
"52","TX","Texas",1142.4368685684,0.0796555758597263,0,64688,693.0000243783,393,"Roberts",554,508,20,33,524,468,FALSE,0.0367647058823529,0.0658682634730539
"53","SC","South Carolina",1135.05903277208,0.0257070130531602,0.501672787264517,33658.3884647279,27162.0008139312,27,"Clarendon",15395,16292,7732,9091,7386,7071,FALSE,0.511443312607488,0.562492265808687
"54","MT","Montana",3815.34501692619,0.0249546485879799,0.00615190356857522,55703.014307122,49019.001147002,49,"Lewis and Clark",35296,33318,14478,15620,16895,16803,FALSE,0.461479616230517,0.481756777596151
"55","SC","South Carolina",1602.83291467121,0.0310349460950904,0.339023897112524,41785.9285548057,47138.0017155707,43,"Georgetown",31657,30965,13310,14163,17389,16526,FALSE,0.433564611225121,0.46150086350158
"56","MT","Montana",912.806869027497,0.0115830108135018,0.000965251928936101,41100,1645.00007992983,45,"Judith Basin",1208,1215,235,337,872,854,FALSE,0.212285456187895,0.282955499580185
"57","KS","Kansas",1373.7874610397,0.0290656467107667,0.00765631584442416,55897.3789876648,5261.00039130449,197,"Wabaunsee",3380,3267,776,918,2372,2256,FALSE,0.246505717916137,0.289224952741021
"58","KS","Kansas",1865.01287703146,0.0198653713755519,0.0116565397290286,53638.8927926449,4542.00029844046,143,"Ottawa",2903,2933,424,558,2283,2295,FALSE,0.156630956778722,0.195583596214511
"59","KS","Kansas",1621.20468914533,0.0222153646738689,0.00431965297706993,41250,2461.0001193583,105,"Lincoln",1464,1483,215,289,1179,1165,FALSE,0.154232424677188,0.198762035763411
"60","KS","Kansas",4778.66161009554,0.200504608538348,0.0289106523252926,40219.9044820421,25750.0013369024,111,"Lyon",12472,11875,4649,5111,6552,6470,FALSE,0.415052227479689,0.441326310335895
"61","WA","Washington",3420.73963079548,0.0861573753422862,0.0147670944546648,42019.4783438878,57073.0009633303,27,"Grays Harbor",29301,28684,12020,15960,14067,11914,FALSE,0.460765898723502,0.572576594676042
"62","NE","Nebraska",270.707473481753,0.0413043257820865,0,45769,334.999993175268,5,"Arthur",273,262,17,30,244,227,FALSE,0.0651340996168582,0.116731517509728
"63","NC","North Carolina",399.189854700955,0.0456841415640973,0.00937254427382232,38945.7611404198,14256.0008739531,199,"Yancey",9960,9451,3196,3981,6385,5278,FALSE,0.333576870890304,0.429960038881089
"64","NC","North Carolina",825.168392029728,0.0971183351737489,0.0407476202506958,37113.4084671454,56456.0021807551,171,"Surry",32196,29470,7488,9112,23671,19923,FALSE,0.24031579960846,0.31382813845359
"65","NC","North Carolina",713.212872625856,0.061167826219203,0.183254488108688,44669.4499492502,40328.0003397316,141,"Pender",27885,24527,9354,9632,17639,14617,FALSE,0.346534286666914,0.397212256175512
"66","NC","North Carolina",705.80003469615,0.0298976495615165,0.063659917434143,58938.372913747,17956.0011734366,53,"Currituck",12669,11304,2913,3562,9163,7496,FALSE,0.241222259026168,0.322119732320492
"67","WA","Washington",2103.20039483372,0.0401588537083365,0.00264783649124199,51325,1812.00006303191,23,"Garfield",1266,1278,279,336,851,913,FALSE,0.246902654867257,0.269015212169736
"68","WA","Washington",2192.80249512185,0.050795464265138,0.0120861565803878,46564.8351072769,58415.000772506,9,"Clallam",40533,38066,17677,18580,18794,18437,FALSE,0.484686463217351,0.501931544965826
"69","CO","Colorado",19726.6327093599,0.0942219927946943,0.0164523748155122,46752.3452187096,14821.0001120269,15,"Chaffee",11250,10462,4888,5086,5391,5070,FALSE,0.475532639361806,0.500787711697519
"70","CO","Colorado",1284.85560623011,0.177755710600423,0.00562727459565249,54153.3880337637,9676.00018124282,7,"Archuleta",7339,6734,2500,2679,4264,3872,FALSE,0.369603784742756,0.408945199206228
"71","CO","Colorado",3034.78070217372,0.0997599580554594,0.0111011071351379,58826.0432043204,5045.00022754073,103,"Rio Blanco",3450,3369,436,568,2791,2724,FALSE,0.13511000929656,0.172539489671932
"72","NY","New York",5081.88726954781,0.0460622082389218,0.0679884815968558,50463.8204965051,183501.002365977,65,"Oneida",91009,86700,33743,40468,51437,44530,FALSE,0.396137590983799,0.476105320125179
"73","CO","Colorado",1210.998145505,0.559592998875377,0.00375484287727068,32883.7662306202,5920.00035578012,21,"Conejos",4022,4101,1771,2213,1914,1835,FALSE,0.480597014925373,0.546689723320158
"74","FL","Florida",7622.40745161741,0.189998133250862,0.174726200757457,58700.9489707283,1051250.01071572,99,"Palm Beach",666212,600721,374673,349651,272402,247398,FALSE,0.579025615268709,0.585632000053597
"75","FL","Florida",1196.27885185574,0.0516239016406939,0.142153882297058,33478.6194871795,11493.0002005398,13,"Calhoun",6128,6152,1241,1664,4655,4366,FALSE,0.210481682496608,0.275953565505804
"76","NH","New Hampshire",2243.2866283488,0.0208046137868277,0.00948435458349803,80979.875870105,227785.000295609,15,"Rockingham",181434,170423,79994,80142,90447,87921,FALSE,0.469335429855493,0.476856892950858
"77","IN","Indiana",2708.4033524356,0.0131629993787289,0.0266244833012267,50398.6742978241,25358.0000901967,51,"Gibson",15484,14721,3721,4928,11081,9487,TRUE,0.251384947980003,0.341866111689213
"78","IN","Indiana",2440.79482727492,0.00801874895889979,0.0038860099673188,41041.3127313101,12468.0008392632,165,"Vermillion",6973,6581,2081,2979,4513,3426,TRUE,0.315589930239612,0.465105386416862
"79","IN","Indiana",3596.46883242092,0.00918564871552396,0.0174238999066084,35816.3832845904,18459.0010420531,41,"Fayette",9530,8837,2252,3555,6839,5045,TRUE,0.247717522824772,0.413372093023256
"80","MN","Minnesota",2430.72501842607,0.00736241469860143,0.00432541735664685,47715.8926007731,8799.00026342273,75,"Lake",6521,6820,3077,4043,2932,2610,TRUE,0.512065235480113,0.6076957763415
"81","PA","Pennsylvania",6860.50047302809,0.0427979885925745,0.0930334073919786,85678.7630023799,616375.009781808,91,"Montgomery",438652,412200,256082,233356,162731,174381,TRUE,0.611447113628278,0.572319902289957
"82","PA","Pennsylvania",2209.20499958699,0.00608407044273274,0.00570796427191792,40736.6427433628,35443.0007376969,65,"Jefferson",19595,18097,3650,4787,15192,13048,TRUE,0.193716166012101,0.268404821979254
"83","MN","Minnesota",5249.38496735541,0.0601326772808525,0.0568608399357691,78157.165747506,293492.005185097,37,"Dakota",231860,230821,110592,116255,99864,109516,TRUE,0.525487512829285,0.514924414561658
"84","MN","Minnesota",1864.22046214291,0.0664971271481244,0.00546726181508721,49125.7828353465,12074.0008498579,129,"Renville",7606,7710,2117,3394,4890,4149,TRUE,0.302126444983588,0.449953599363648
"85","OK","Oklahoma",4015.48077127276,0.0501412371313009,0.0334471081789043,48561.8414351852,39023.0011985749,147,"Washington",22224,21200,5048,5532,15825,15668,FALSE,0.241843529919034,0.260943396226415
"86","OK","Oklahoma",4702.11414832411,0.0389641475575379,0.0425420481929884,44810.3659707223,35717.0009176284,121,"Pittsburg",17271,15672,3711,4831,12753,10841,FALSE,0.225400874635569,0.308256763654926
"87","AZ","Arizona",6402.82192122082,0.136130362987415,0.00867636702279432,44603.02344657,170764.003188014,25,"Yavapai",114450,100667,35590,33918,71330,64468,FALSE,0.332865693976805,0.344744170918627
"88","GA","Georgia",748.034808506838,0.0934415265546904,0.188912041778046,36450.8643342838,13542.0007043034,1,"Appling",7012,7086,1434,1758,5494,5233,FALSE,0.206986143187067,0.251466170791017
"89","GA","Georgia",1676.19522464154,0.0510384696880978,0.177573707226084,63994.5269104297,99230.003570497,223,"Paulding",65478,57399,18025,15825,44662,40846,FALSE,0.287539681273629,0.279243351978966
"90","GA","Georgia",1835.33234841679,0.050427411895012,0.412937293788644,30489.4171395733,20760.0006145239,87,"Decatur",10286,10485,4124,4591,6020,5824,FALSE,0.406545741324921,0.440806529044647
"91","GA","Georgia",547.353794555525,0.0238358408182194,0.0206675513179948,39907.1027114648,20943.9996944368,311,"White",11912,10488,1674,1671,9761,8651,FALSE,0.146392654132051,0.161887231156753
"92","GA","Georgia",5446.07921603122,0.0643759535372202,0.266106549112077,52253.035666742,60394.9986070096,127,"Glynn",34437,33133,11775,11950,21512,20893,FALSE,0.35374170096434,0.363852266845294
"93","GA","Georgia",882.556452314787,0.0233703786068741,0.334746250784374,28894.9332111353,6725.00007405877,253,"Seminole",3588,3769,1189,1478,2345,2245,FALSE,0.336445953593662,0.396991673381681
"94","MS","Mississippi",6052.87909419675,0.0112041581328891,0.756299964677252,25713.6197850943,18487.0007209778,27,"Coahoma",8912,10549,6378,7792,2426,2712,FALSE,0.724443434802363,0.741812642802742
"95","MS","Mississippi",1471.85602948194,0.0272553125599941,0.117872465940684,34172.5202255984,28036.0011255592,3,"Alcorn",14783,14830,2684,3511,11819,11111,FALSE,0.185065158932635,0.240117630967036
"96","VA","Virginia",3732.38225153739,0.0285511611574635,0.434947122055186,67378.1806230419,62448.0007274747,800,"Suffolk",43240,42566,23280,24267,18006,17820,FALSE,0.563871530300828,0.576591346496543
"97","OR","Oregon",3352.74928902323,0.312986652874531,0.00599659708357136,47797.6283898684,7983.00013905764,49,"Morrow",4167,3882,1017,1202,2721,2532,FALSE,0.27207062600321,0.321906802356722
"98","WI","Wisconsin",2049.71181692931,0.0118289648117018,0.00786278650670201,49450.7078593049,22440.9999115467,69,"Lincoln",14712,15216,5371,7563,8401,7455,TRUE,0.389994191112402,0.503595685177787
"99","VA","Virginia",333.899604142945,0.0240129823282939,0.0643050210404357,37197.0909680909,14924.000503391,141,"Patrick",8525,8259,1768,2417,6454,5622,FALSE,0.215032838725371,0.300659285980843
"100","WI","Wisconsin",1145.91585013872,0.025380210481256,0.0210768333342695,43926.4817350482,15818.0005750358,53,"Jackson",9267,9313,3818,5298,4906,3900,TRUE,0.437643282897753,0.575994781474234
"101","VA","Virginia",41441.6537930702,0.0664900962187386,0.439228510048899,46758.685506357,192191.008181341,710,"Norfolk",83385,87043,57023,62687,21552,23147,FALSE,0.725714285714286,0.730328308129646
"102","MS","Mississippi",1039.4244604062,0.0158040212691513,0.215527682550811,36558.2221997574,21161.0008936822,99,"Neshoba",10553,11015,2715,3089,7679,7837,FALSE,0.261208389455455,0.282720117151748
"103","WI","Wisconsin",2860.36595021635,0.0431618716269872,0.00914870326903029,52439.2255550536,47208.9997851402,111,"Sauk",31357,31927,14690,18736,14799,12838,TRUE,0.498151853233409,0.593399632609109
"104","MD","Maryland",20799.0019248659,0.0144499086189378,0.0889368530671859,41507.0061395448,61568.0017095655,1,"Allegany",30654,29850,7875,9805,21270,19230,FALSE,0.270200720535255,0.337695884277596
"105","LA","Louisiana",1101.81239313506,0.00994474863237857,0.510904289575688,32353.2149462053,13815.0003746152,27,"Claiborne",6421,6732,2717,3014,3585,3649,FALSE,0.431132973659156,0.45234879183551
"106","MA","Massachusetts",4064.36972256321,0.0345224376314661,0.0358865693764548,50076.7113070516,105595.002898008,3,"Berkshire",65617,64486,43714,48843,16839,14252,FALSE,0.721913034862022,0.774118392899596
"107","KY","Kentucky",659.30112270437,0.0184998012792119,0.0441785487241668,24875.9254486884,16958.0000382066,51,"Clay",6767,7383,752,1111,5861,6176,FALSE,0.113715409042794,0.152463290791821
"108","KY","Kentucky",373.911513381765,0.0135449828454999,0.0175135862970097,30037.2964368907,8725.0000667572,11,"Bath",4587,4122,1361,1770,3082,2275,FALSE,0.306324555480531,0.437577255871446
"109","KY","Kentucky",4058.47689904293,0.0126001842621858,0.0183002640247661,35962.2535464792,18771.0011357665,205,"Rowan",8848,7665,3295,3438,5174,4035,FALSE,0.389066005431574,0.460056202328382
"110","KY","Kentucky",840.352838107536,0.0100209781029117,0.0131671053262395,33421.4343198944,19602.0001878142,85,"Grayson",10576,9271,1959,2744,8219,6404,FALSE,0.19247396345058,0.29995627459554
"111","MA","Massachusetts",11082.9768977432,0.16516653687446,0.0317051904195986,73321.8788348119,571070.012082875,9,"Essex",385370,366357,222310,210302,136316,150480,FALSE,0.619893705420131,0.582906020810351
"112","NJ","New Jersey",14808.2618740651,0.142359586075753,0.194388476731942,66553.857095299,388540.006258398,7,"Camden",229047,225428,146717,153682,72631,69476,FALSE,0.668877765012674,0.688669014778767
"113","IL","Illinois",1414.7760955754,0.00877845307332369,0.00699300556408296,39687.3640827258,5185.00016900897,47,"Edwards",3324,3228,434,754,2778,2405,TRUE,0.135118306351183,0.238683127572016
"114","UT","Utah",1796.84921717148,0.0238673612182298,0.0035906642591208,77773.7182384623,6120.00024503469,29,"Morgan",5192,4597,577,403,3188,4114,FALSE,0.153253652058433,0.0892185078591986
"115","IL","Illinois",3997.33961361249,0.110345648909571,0.0182399360685696,47857.6882799412,44758.0019472539,195,"Whiteside",25582,25768,11035,14833,12615,10448,TRUE,0.466596194503171,0.586725208654721
"116","AL","Alabama",416.15455813826,0.0199324034974599,0.311638802873341,34858.1291273074,9169.00034493208,37,"Coosa",5252,5282,1782,2191,3381,3049,FALSE,0.345148169668797,0.418129770992366
"117","AL","Alabama",768.212462981352,0.00953701951915909,0.421753075636624,31403.3183631004,17227.0006782115,99,"Monroe",10271,10717,4332,4914,5795,5741,FALSE,0.427767354596623,0.461191928671985
"118","CO","Colorado",4039.39093861045,0.403377414061471,0.00690350939896219,32249.5248260846,14171.0006234646,89,"Otero",8452,8192,2943,3647,4928,4382,FALSE,0.373904205310634,0.454228421970357
"119","CO","Colorado",11607.8864277816,0.111220444200078,0.0134910264689432,87313.1664370449,41237.0017736852,14,"Broomfield",37690,32777,19731,16966,14367,15008,FALSE,0.578655639626958,0.530618627634953
"120","CO","Colorado",3944.21598387056,0.14389273916115,0.00565422442228604,52055.637839797,10062.0004563928,81,"Moffat",6525,6168,874,1330,5305,4695,FALSE,0.141446836057614,0.220746887966805
"121","NY","New York",1687.00028179862,0.0184044216680517,0.010440398533358,44709.705945282,38998.000778228,17,"Chenango",20160,19314,6775,9116,11921,9713,FALSE,0.362376979032948,0.48414679483775
"122","ME","Maine",5784.04718326944,0.0137570023278511,0.00608716805760087,37082.8136109082,26292.0005405992,29,"Washington",16365,15836,6075,7803,9093,7550,FALSE,0.400514240506329,0.508239432032828
"123","NY","New York",5273.54629828518,0.0216843965719512,0.0788011230881065,50080.2783216072,169979.00527285,63,"Niagara",92402,89013,35559,43986,51961,43240,FALSE,0.406295703839123,0.504276247907734
"124","MN","Minnesota",1962.11895269823,0.0329184515737877,0.00476394812612446,53266.9037339056,17380.0005861223,93,"Meeker",12282,12214,3191,4969,8104,6913,TRUE,0.282514386896857,0.418195589968019
"125","PA","Pennsylvania",4752.84595515939,0.0134268064688543,0.0543445511367591,45022.8657491538,91899.001649484,81,"Lycoming",51131,46493,13020,15203,35627,30658,TRUE,0.267642403437005,0.331501711694032
"126","PA","Pennsylvania",6329.27938090194,0.0428341304457568,0.0400848279976585,83411.5646326503,481735.01389581,17,"Bucks",345042,321016,167060,160521,164361,156579,TRUE,0.504071860262325,0.506215704824976
"127","MN","Minnesota",1991.52567240681,0.0110434962280147,0.0089399784427636,41733.6680189317,10529.000059396,71,"Koochiching",6363,6458,2306,3451,3569,2841,TRUE,0.392510638297872,0.548474253019708
"128","","",3777.14948025361,0.995791196459062,0.000102653536454753,13181.4472617153,14484.0002107024,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"129","","",857.595634682472,0.0111111111111111,0,66250,90,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"130","ND","North Dakota",902.677496842042,0.0102925175278249,0.00270855924839059,62768,1436.00009888411,65,"Oliver",1017,1013,119,281,830,693,FALSE,0.125395152792413,0.288501026694045
"131","OH","Ohio",2533.14527170005,0.0369268299867857,0.0126454495813567,44540.6121353807,28723.0011719763,171,"Williams",17308,17706,4358,7266,11939,10047,TRUE,0.267411179971774,0.419684630046786
"132","","",4447.26012869775,0.993279034681814,0.00166047308909044,18124.5122426926,28453.0015255809,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"133","OH","Ohio",3148.09761117268,0.087327414495869,0.0223890137076642,48076.3051720163,29434.0005485713,39,"Defiance",18349,18288,5368,7732,11688,10176,TRUE,0.314727954971857,0.43176234085325
"134","","",6438.66860641717,0.995704975310201,0.000617101227496204,17315.8256565956,29717.0013665855,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"135","TX","Texas",3039.61407753425,0.517349932307319,0.0427130290441769,36240.3603777635,9885.00050699711,279,"Lamb",3995,4091,771,998,3111,3058,FALSE,0.198608964451314,0.246055226824458
"136","TX","Texas",2461.57732780653,0.472206789674164,0.0713888995920511,40430.1305599031,14439.0007329285,177,"Gonzales",6334,6057,1571,1777,4587,4216,FALSE,0.255115297174407,0.296512598031036
"137","TX","Texas",10549.9667353911,0.182362584412502,0.0889220568764648,81426.1097607355,480354.001348794,121,"Denton",298645,242781,110890,80978,170603,157579,FALSE,0.393935195546603,0.339449272081725
"138","TX","Texas",1020.67452126712,0.0846201376539957,0.0505671501374056,42148.0878610237,33436.0006141961,499,"Wood",18727,17581,2630,3056,15700,14351,FALSE,0.143480632842335,0.175561555695984
"139","TX","Texas",2521.66159203926,0.16415095033109,0.014770886428112,42510.400916442,14091.0003036261,503,"Young",7707,7316,876,992,6601,6225,FALSE,0.117159288484686,0.137453235416378
"140","TX","Texas",3610.58860758266,0.476074306175482,0.0484143390702452,40176.3429348846,7738.0004899241,475,"Ward",3445,3245,783,841,2547,2366,FALSE,0.235135135135135,0.262238852510134
"141","TX","Texas",7154.3025036489,0.221084965501578,0.0782017540721581,46805.4657600877,99348.0013701916,441,"Taylor",45759,43263,10085,9750,33250,32904,FALSE,0.2327218183916,0.228583485722324
"142","TX","Texas",2795.32757321709,0.237666272514442,0.141259030697363,42247.7874934534,34812.0015646666,349,"Navarro",16433,15364,4002,4350,11994,10847,FALSE,0.250187546886722,0.286240705402382
"143","IN","Indiana",2938.87445427729,0.0960745488878768,0.00650033410999846,46916.4044723999,34686.0010234416,113,"Noble",17104,16244,3904,5229,12198,10680,TRUE,0.24245435349646,0.328681878182161
"144","IN","Indiana",1396.10425908287,0.00977822525465237,0.0119455659378746,38230.89375,14953.000747323,117,"Orange",8192,7776,2048,2939,5803,4617,TRUE,0.260858489364412,0.388962413975649
"145","IN","Indiana",2644.6408569096,0.0728302257580212,0.0105483577372781,51979.4145918974,57541.0006159395,85,"Kosciusko",32441,30060,6313,6862,23935,22558,TRUE,0.208708013752975,0.233242692046227
"146","SC","South Carolina",10528.9964566295,0.0484702334880909,0.465259139573858,51696.3928246886,296951.00754448,79,"Richland",168722,159154,108000,103989,52469,53105,FALSE,0.673027189052091,0.661953989331228
"147","MT","Montana",555.512933033916,0.0101214546242706,0.00607286951681863,40682,381.000037521124,69,"Petroleum",322,298,30,49,278,240,FALSE,0.0974025974025974,0.169550173010381
"148","MT","Montana",3983.14356625399,0.0126618688118508,0.00258992741612507,40437.5247002398,7114.00036112964,85,"Roosevelt",3652,3672,1560,2086,1797,1514,FALSE,0.464700625558534,0.579444444444444
"149","OK","Oklahoma",2453.64778319948,0.053157259184733,0.0828058798050816,42390.1795950123,35310.0009889901,19,"Carter",18534,17122,4002,4908,13752,12214,FALSE,0.225413991213248,0.28664875598645
"150","OK","Oklahoma",1736.43037139613,0.13964646285896,0.0208964622016253,36776.7289772727,12057.0002186298,95,"Marshall",5492,5140,1096,1396,4206,3744,FALSE,0.206714447378348,0.2715953307393
"151","OK","Oklahoma",2854.84176209139,0.0496746450229294,0.0222086020215156,37813.5986420219,32503.000993222,13,"Bryan",13818,13201,2804,3681,10478,9520,FALSE,0.211112784219244,0.278842511930914
"152","NE","Nebraska",1903.5239724611,0.0348898183910131,0.00734522650340828,39302.6201469045,2951.0000923574,181,"Webster",1708,1742,306,442,1330,1258,FALSE,0.187041564792176,0.26
"153","NC","North Carolina",1187.36411256492,0.0301321304619211,0.490574462901919,35973.8944263025,20982.0004771352,7,"Anson",10545,11256,5859,7019,4506,4166,FALSE,0.565267727930535,0.627536879749665
